"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"208743_s_at",1.0234956984479,11.8233815384615,6.634520239714,1.76492649045363e-08,1.04341280525077e-07,8.78303174472954
"212872_s_at",1.54356172949002,7.58517269230769,6.63358288020264,1.77105260424392e-08,1.04682735351362e-07,8.77959460011238
"219221_at",2.11033802660754,9.74328673076923,6.63349738948491,1.77161238366565e-08,1.04695107294251e-07,8.77928112165795
"238761_at",1.15606742793791,9.56616288461538,6.63213991598138,1.78052459739558e-08,1.05200971712813e-07,8.77430356715291
"231808_at",1.35120401330377,6.50085057692308,6.63180794285393,1.78271089847932e-08,1.05309319102774e-07,8.77308630863746
"1557698_at",-1.21401241685144,4.70682153846154,-6.63080175485474,1.78935380651327e-08,1.056808348398e-07,8.76939691292332
"215750_at",2.21502924611974,5.99886173076923,6.62955236893243,1.79763670817168e-08,1.06149044046674e-07,8.76481584931318
"212132_at",1.28458702882484,10.7463301923077,6.62938614576029,1.79874157755244e-08,1.06193294755384e-07,8.76420637239565
"213264_at",-1.29492088691796,7.70642923076923,-6.62736963473742,1.81219922763353e-08,1.06966661780471e-07,8.75681270195801
"212529_at",1.75924434589801,5.08862923076923,6.62712040802558,1.81386946024737e-08,1.07044097957269e-07,8.75589890938957
"200059_s_at",1.1955999113082,12.53157,6.62674651725731,1.81637803015725e-08,1.0717096759804e-07,8.75452804025508
"203334_at",1.52221228381375,7.43618038461539,6.62635572342372,1.81900370915408e-08,1.07287285061538e-07,8.75309520329663
"232447_at",-1.29480405764966,6.90798134615385,-6.62634620395452,1.81906771612055e-08,1.07287285061538e-07,8.75306030046499
"209644_x_at",3.73990614190688,9.41818942307692,6.62597533678046,1.82156310135676e-08,1.07413254099547e-07,8.75170053114759
"238320_at",5.26397518847006,8.65918288461538,6.62575594576117,1.82304088474514e-08,1.07479179692109e-07,8.75089614607873
"213470_s_at",2.35299434589801,6.22767826923077,6.6254722445812,1.82495362509781e-08,1.07567102627217e-07,8.74985597480041
"208731_at",1.84348,10.7726430769231,6.62542795962425,1.82525237912952e-08,1.07567102627217e-07,8.7496936073378
"226477_at",1.05225478935699,6.53112788461538,6.62481761516765,1.8293748438202e-08,1.07788786409153e-07,8.74745583496855
"239017_at",-2.0280154323725,3.86450692307692,-6.62446216640364,1.83177993973139e-08,1.07909213448227e-07,8.74615262274744
"218615_s_at",1.47657838137472,7.08268980769231,6.62349574664013,1.83833505117475e-08,1.08272151898789e-07,8.74260938620288
"221792_at",-1.11084988913525,4.45626576923077,-6.62344707939409,1.83866577371726e-08,1.08272151898789e-07,8.74243095606926
"205995_x_at",1.42043880266075,7.528685,6.62309318803126,1.84107245968559e-08,1.08387675848691e-07,8.74113347737229
"214958_s_at",2.46804907982262,3.52645586538462,6.62305192997515,1.84135324517827e-08,1.08387675848691e-07,8.74098221256477
"214196_s_at",1.9837277827051,6.49451942307692,6.62297440636099,1.84188095484098e-08,1.08397379361633e-07,8.7406979872168
"209555_s_at",-5.26359199556541,5.88606288461538,-6.62098589215822,1.8554686361458e-08,1.09175526034239e-07,8.73340758406833
"205569_at",4.28054627494457,8.43530519230769,6.62021818163037,1.8607411860394e-08,1.09464201359895e-07,8.73059301186082
"201606_s_at",1.0933888691796,9.91548961538462,6.61946633207294,1.86591929390497e-08,1.09747208243401e-07,8.72783661685044
"239243_at",1.87295514412417,8.78644673076923,6.61923333928711,1.86752686875534e-08,1.09820138091197e-07,8.72698243540937
"209876_at",1.71462747228381,5.62939326923077,6.61690659672287,1.88365664389615e-08,1.10725058880578e-07,8.71845244446717
"236268_at",1.53589516629712,7.18724153846154,6.61623867297441,1.88831254603585e-08,1.109769047565e-07,8.71600384122366
"223502_s_at",3.32926206208426,9.81949326923077,6.61606239844909,1.88954321841752e-08,1.11027388992499e-07,8.71535762384762
"204009_s_at",1.58597376940133,10.2714275,6.61595107349148,1.89032085332344e-08,1.11051238645686e-07,8.71494951051923
"211458_s_at",-1.96207729490022,9.19940115384615,-6.61519242776217,1.89562870820962e-08,1.11319277374378e-07,8.7121683585418
"218284_at",-1.99730915742794,6.83567673076923,-6.61281641662545,1.91234884989099e-08,1.12257019439563e-07,8.7034582208236
"1556116_s_at",-1.82249031042129,2.23908557692308,-6.61150525648371,1.92163848917177e-08,1.12758017259926e-07,8.69865180334036
"226731_at",-2.56121598669623,6.73353788461538,-6.60960225961253,1.93520147800832e-08,1.13509274990266e-07,8.69167599754432
"236781_at",2.21697607538803,6.40548673076923,6.60946962316164,1.93615035376704e-08,1.13542637452067e-07,8.6911897995023
"201635_s_at",1.8296901330377,9.35631211538461,6.60731364413877,1.95163940021247e-08,1.1442850599126e-07,8.68328687036662
"204784_s_at",1.90400048780488,9.16721115384615,6.60588246444423,1.96198953378969e-08,1.15012781285124e-07,8.67804088459252
"223098_s_at",1.89589662971175,8.32972884615385,6.6054575785889,1.96507279093225e-08,1.15170923059681e-07,8.67648348624082
"200866_s_at",1.78275212860311,10.8560305769231,6.60527699022073,1.96638472498802e-08,1.15187702475711e-07,8.67582155113777
"219737_s_at",-1.87410496674058,3.30726576923077,-6.60525894613734,1.96651585922448e-08,1.15187702475711e-07,8.67575541179506
"201917_s_at",1.68919802660754,9.84778403846154,6.60481681688665,1.96973173315726e-08,1.15353452390917e-07,8.6741348226356
"1560386_at",1.37760725055433,6.41082942307692,6.60344376353012,1.97975226955033e-08,1.1589484528371e-07,8.66910206873159
"200954_at",1.08357864745011,8.67900826923077,6.60336675777759,1.98031576093301e-08,1.15905118977962e-07,8.66881981666532
"221626_at",-1.20719152993348,5.963015,-6.60273013325583,1.98498040967718e-08,1.16149489191395e-07,8.66648638441962
"227058_at",-1.79276381374723,5.38133923076923,-6.60269084909005,1.98526860981912e-08,1.16149489191395e-07,8.66634239607118
"203498_at",-2.25637855875831,7.06508865384615,-6.60215206512015,1.98922550206725e-08,1.16358201337879e-07,8.66436759772473
"244433_at",-1.54754128603104,8.55687230769231,-6.60181977096888,1.99166983094689e-08,1.16478372865851e-07,8.6631496513037
"213315_x_at",2.49409050997783,8.32888807692308,6.60163501778219,1.99303015642516e-08,1.16535114235445e-07,8.6624724841592
"229319_at",-2.00891356984479,6.59310346153846,-6.60111760848118,1.9968447420089e-08,1.16735309154661e-07,8.6605760574158
"226233_at",1.23960405764967,9.56156557692308,6.5999222768601,2.00568516618661e-08,1.17229178183316e-07,8.65619493772373
"204285_s_at",3.53497290465632,8.99978653846154,6.59900091288418,2.01252602230767e-08,1.17602540676862e-07,8.65281801138155
"223060_at",1.35375155210643,9.56903557692308,6.59895595576346,2.0128604106745e-08,1.17602540676862e-07,8.65265323842045
"201899_s_at",1.45234720620843,9.36469173076923,6.59677033215303,2.02918397622926e-08,1.18509898185526e-07,8.64464280310645
"222781_s_at",2.15984518847007,7.38074576923077,6.59562146918734,2.03781727136511e-08,1.18990843134265e-07,8.64043225224026
"210813_s_at",1.15844410199557,4.61205134615385,6.59291124629676,2.05832909624091e-08,1.20083401308823e-07,8.63049962774662
"209069_s_at",1.19081529933482,13.2599211538462,6.59288376451701,2.05853813846109e-08,1.20083401308823e-07,8.63039891242192
"222336_at",-1.25273534368071,4.99064,-6.5923199933437,2.06283118323912e-08,1.20310339587861e-07,8.62833281036035
"209259_s_at",1.65929957871397,9.75534480769231,6.59141200413218,2.06976418891442e-08,1.20691129446497e-07,8.6250052563313
"1566191_at",1.35962075388026,5.52373230769231,6.59085390506812,2.07403711788024e-08,1.20916687787737e-07,8.62295998347073
"224763_at",-2.26742303769401,6.93454596153846,-6.59024538647975,2.07870609921112e-08,1.21165243515578e-07,8.62072995579775
"218150_at",1.28310297117516,10.8514946153846,6.58766625417381,2.09861169447272e-08,1.22277798223101e-07,8.61127846576647
"222810_s_at",1.89300219512195,8.86180942307692,6.58708352925549,2.10313540290055e-08,1.22517480286365e-07,8.60914305925894
"242975_s_at",1.67809146341463,4.49127057692308,6.58585100152101,2.11273562005996e-08,1.23028754733043e-07,8.60462649600455
"226018_at",-2.76620824833703,5.04586846153846,-6.58550624202478,2.11542878407695e-08,1.23137576123793e-07,8.60336314862888
"222037_at",1.96387733924612,4.73697538461539,6.58412342844828,2.12626539479542e-08,1.23744255092e-07,8.59829598583537
"201400_at",1.52533580931264,11.2719913461538,6.58325255207361,2.13311854103635e-08,1.24118913471716e-07,8.59510480968933
"235409_at",1.34331263858093,7.05130307692308,6.58274027002861,2.13716010650679e-08,1.24329861463831e-07,8.59322765904307
"222516_at",2.28770997782706,8.11733769230769,6.58245716029574,2.13939693087709e-08,1.24435756456564e-07,8.59219026838713
"230624_at",-2.4044677383592,5.36060057692308,-6.58177512066305,2.14479525939725e-08,1.2472545996491e-07,8.5896911078472
"201795_at",1.1691377383592,10.3722492307692,6.58170771074108,2.14532954475926e-08,1.24732248911236e-07,8.58944410267606
"219362_at",1.78696980044346,7.89158423076923,6.58085501704581,2.15209939613088e-08,1.25094348677392e-07,8.58631966102046
"203427_at",1.72023858093126,7.94452923076923,6.58081784797305,2.15239497941885e-08,1.25094348677392e-07,8.58618346690824
"203160_s_at",1.77249314855876,7.08359903846154,6.58070291012261,2.1533092673098e-08,1.25123142856148e-07,8.58576231458146
"204308_s_at",-1.26277572062084,6.97814173076923,-6.57959180200115,2.16216771925734e-08,1.25613450558877e-07,8.5816910563844
"203561_at",2.24034399113082,7.93742961538462,6.57554044974063,2.19477669201636e-08,1.27433555142089e-07,8.56684687546229
"244826_at",1.3621133481153,9.19513307692308,6.57540581328964,2.19586875070497e-08,1.2747218653286e-07,8.56635358150053
"220011_at",2.11403835920177,4.11307884615385,6.57498682507951,2.19927070320882e-08,1.27644868305726e-07,8.56481845838527
"222826_at",1.78206598669623,9.52352230769231,6.57454917467804,2.20282979645887e-08,1.2782660161153e-07,8.56321496913577
"208915_s_at",1.5535644345898,6.74733307692308,6.57382655346185,2.20871893011585e-08,1.28143446493204e-07,8.5605674092846
"202541_at",1.3963765631929,8.46630557692308,6.57342046808176,2.21203528719304e-08,1.28310932299646e-07,8.55907959444751
"229274_at",1.29980195121951,7.68755384615385,6.57280576612973,2.21706479534096e-08,1.28577706525375e-07,8.55682746726715
"227708_at",-2.8602989135255,6.7621325,-6.570926903238,2.23250853130349e-08,1.29448228562945e-07,8.54994386845557
"201624_at",1.6414433481153,8.79389403846154,6.57060329947868,2.23517927730382e-08,1.29577936252468e-07,8.54875829881891
"200803_s_at",1.37349640798226,10.94856,6.56793050392023,2.25736044472708e-08,1.30838433382483e-07,8.53896633576448
"207035_at",-1.3129987804878,3.97852096153846,-6.56565588209491,2.27641007245272e-08,1.31891384977463e-07,8.53063340988652
"220938_s_at",1.01581538802661,6.536975,6.56487083018991,2.28302192166651e-08,1.32248814942687e-07,8.52775748895558
"222684_s_at",1.07656133037694,8.31195538461538,6.56456043467057,2.28564140996789e-08,1.32374885304325e-07,8.5266204102753
"212343_at",-1.32698893569845,7.57157480769231,-6.56446113884973,2.28648001951526e-08,1.3239778566191e-07,8.52625665882371
"201549_x_at",1.74727514412417,8.76115288461538,6.56405694100519,2.28989686826884e-08,1.32569940205029e-07,8.52477596198537
"202813_at",1.42748381374723,9.54406153846154,6.56226264419853,2.30512638058859e-08,1.33425770911302e-07,8.51820302595855
"228241_at",-3.93418135254989,3.2023875,-6.56213023245246,2.30625425083521e-08,1.33465194179001e-07,8.51771797712962
"238439_at",4.14669268292683,6.77327769230769,6.56015768371492,2.32312155288954e-08,1.344152821024e-07,8.51049227705496
"229258_at",-1.01107713968958,4.19606365384615,-6.55755855550372,2.34553477318013e-08,1.35685825482591e-07,8.50097165837795
"221965_at",2.38525700665188,5.0517625,6.55707927897913,2.3496912388205e-08,1.35899954263862e-07,8.49921610643333
"232472_at",2.34152277161863,7.49326519230769,6.5557027764659,2.36166967879633e-08,1.36566314972286e-07,8.49417415651538
"202055_at",1.14513802660754,7.84682365384615,6.55542194158859,2.36412099799628e-08,1.36681607457215e-07,8.49314550756058
"225378_at",2.14181294900222,7.27200076923077,6.55404127463375,2.37620936210226e-08,1.37327340441247e-07,8.48808842921187
"207172_s_at",3.17333350332594,6.84288596153846,6.55302136087643,2.38517874286706e-08,1.37819041751775e-07,8.48435277736048
"218827_s_at",1.73448232815965,7.64405442307692,6.5517906850247,2.39604658674636e-08,1.3842022758823e-07,8.479845240469
"208836_at",1.68901585365853,10.9565740384615,6.55170809408181,2.39677769625485e-08,1.38435692421155e-07,8.47954274160379
"202501_at",2.07510035476718,8.119435,6.55072644913315,2.40548444677249e-08,1.38884879935127e-07,8.47594738241362
"221734_at",1.92675731707317,7.60951403846154,6.54955986249551,2.415872577114e-08,1.39430760232084e-07,8.47167472749653
"208398_s_at",1.59087064301552,8.78741576923077,6.54921433804845,2.41895795649656e-08,1.39581864080397e-07,8.47040924935656
"1554006_a_at",1.58560478935698,4.28617384615385,6.54901547585057,2.42073548886981e-08,1.39644383259322e-07,8.46968092251309
"224654_at",1.44720261640798,10.5577726923077,6.54898854216122,2.4209763361565e-08,1.39644383259322e-07,8.46958227885081
"230169_at",-1.03331718403548,6.04139096153846,-6.54869824123583,2.42357379179719e-08,1.39767219850111e-07,8.46851906476821
"240983_s_at",2.20311450110865,5.61739923076923,6.54855575946042,2.42484965833191e-08,1.39813807842789e-07,8.46799723338084
"239398_at",-2.32222184035477,3.10210557692308,-6.54748560383018,2.43445390362615e-08,1.40340489122007e-07,8.46407788528442
"206989_s_at",1.42124614190688,10.7152351923077,6.54734418403789,2.43572592808807e-08,1.40386727088124e-07,8.46355995285027
"1553530_a_at",2.55304789356985,9.77648461538462,6.54721342744095,2.4369026304141e-08,1.40400370835796e-07,8.46308107403279
"226768_at",-1.132472172949,5.93315288461538,-6.54702959281092,2.43855795055023e-08,1.40468649550303e-07,8.4624078055136
"218950_at",-2.0448677827051,6.44186403846154,-6.54668744496771,2.44164177233579e-08,1.4061917228646e-07,8.46115474207681
"210718_s_at",-1.81605152993348,3.07324230769231,-6.54653441262403,2.44302233079668e-08,1.40671561464706e-07,8.46059428694524
"204151_x_at",-4.57399729490022,7.40875269230769,-6.54500958962717,2.45682089162958e-08,1.41411580916475e-07,8.45500995119337
"208445_s_at",1.17145640798226,8.58313923076923,6.5443589508149,2.46273234305692e-08,1.41724529539856e-07,8.45262716610649
"233919_s_at",-1.44237975609756,3.44387903846154,-6.54421785133672,2.46401618870386e-08,1.41771100934419e-07,8.45211043132224
"206848_at",1.6077700443459,8.00529211538461,6.5441059426568,2.46503490573629e-08,1.4180240273264e-07,8.45170059992591
"238075_at",2.19458592017738,5.8177375,6.5435326432475,2.47026030510844e-08,1.4207559072265e-07,8.44960107671639
"207719_x_at",1.50426223946785,9.58637019230769,6.54348061252188,2.47073509123345e-08,1.4207559072265e-07,8.44941053196157
"200605_s_at",1.9081322616408,10.6510998076923,6.54224350374934,2.4820506918839e-08,1.42698807387698e-07,8.44488008833681
"232682_at",1.93037383592018,5.65508461538462,6.54204394583597,2.48388084543578e-08,1.42776548962292e-07,8.44414929086938
"203017_s_at",2.07316944567628,6.85026346153846,6.54091110569072,2.49429570230039e-08,1.43347625076605e-07,8.44000077949345
"223451_s_at",1.08265283813747,8.67745557692308,6.54064897316635,2.4967118369022e-08,1.43458881907635e-07,8.43904084869223
"201487_at",2.47763873614191,10.5089855769231,6.53951708147582,2.50717156630905e-08,1.44032185000674e-07,8.434895899147
"226642_s_at",1.65269871396896,9.59031846153846,6.53885343810938,2.51332455819387e-08,1.44302411160726e-07,8.43246569280149
"227630_at",-1.34834997782705,7.94626153846154,-6.53683296188253,2.5321503457737e-08,1.4535535603247e-07,8.42506703104268
"243640_x_at",-1.07640445676275,6.30475557692308,-6.53631031370358,2.53704297194095e-08,1.45608231893933e-07,8.42315321424823
"241417_at",-1.47406059866962,2.45787173076923,-6.53556157172565,2.54406854490533e-08,1.45983403077136e-07,8.42041152113829
"213908_at",-1.21994516629712,5.68629288461538,-6.53535284838876,2.54603048732559e-08,1.46067925384823e-07,8.4196472376879
"209119_x_at",-1.77530977827051,6.80147288461538,-6.53430317374518,2.55592004134508e-08,1.46607141695664e-07,8.41580367537419
"204835_at",1.30607445676275,7.35837038461538,6.53401397763637,2.55865143969989e-08,1.4673563919784e-07,8.41474474558701
"228393_s_at",-1.86768250554324,8.33424326923077,-6.53312257011176,2.56708893065981e-08,1.47163015976973e-07,8.41148076894342
"224842_at",1.1927466518847,10.4159757692308,6.53207644486253,2.57702627665024e-08,1.47676013739445e-07,8.40765033566145
"204957_at",1.81492631929046,7.95677596153846,6.53151848496636,2.58234212325665e-08,1.47952255941783e-07,8.40560736659827
"209835_x_at",2.22644068736142,8.85143557692308,6.52806498853325,2.6154887644898e-08,1.49765182790117e-07,8.39296279139669
"1554334_a_at",2.18564898004434,7.12287288461538,6.52801283325486,2.61599258921955e-08,1.49765325062774e-07,8.39277183614321
"206636_at",1.94447383592018,7.35076192307692,6.52687696754948,2.62698919369032e-08,1.50337257055768e-07,8.38861314860248
"203439_s_at",-2.48970170731707,5.23350596153846,-6.52523522946329,2.6429647914144e-08,1.51193579498128e-07,8.38260246705903
"1555926_a_at",-1.19238272727273,3.67007480769231,-6.52499967765151,2.64526485747037e-08,1.51296184352312e-07,8.38174008464576
"204761_at",1.47542671840355,8.64761903846154,6.52451319524515,2.65002147732804e-08,1.51539225865659e-07,8.3799590264306
"233440_at",-1.02793170731707,7.47192538461538,-6.52390899736829,2.65594094603944e-08,1.51848658145524e-07,8.37774701970351
"238315_s_at",1.76145407982261,5.78363788461538,6.52298012061513,2.66506709826681e-08,1.52341273299893e-07,8.37434638410321
"203218_at",1.93753955654102,8.84480269230769,6.52193319637557,2.67539054922081e-08,1.52902127179784e-07,8.37051363413878
"208503_s_at",1.90048028824834,8.53518288461538,6.52166616426885,2.67803006085957e-08,1.53023703152368e-07,8.36953604986286
"208097_s_at",3.06618691796009,6.936245,6.52151328310324,2.67954240230567e-08,1.53080837988291e-07,8.36897636537667
"225505_s_at",-1.49878931263858,8.155835,-6.52136191878944,2.68104057767529e-08,1.53137141829625e-07,8.36842223528465
"244045_at",-1.57188705099778,3.44785115384615,-6.52085544417144,2.68605964397914e-08,1.53394493872278e-07,8.36656809041416
"203471_s_at",3.19185430155211,6.86977980769231,6.5203923544271,2.69065697416786e-08,1.53627667793036e-07,8.36487278554969
"202202_s_at",-2.32553057649668,8.57745403846154,-6.5188404863046,2.7061204489372e-08,1.54451540258122e-07,8.35919171058367
"203925_at",1.40775439024391,8.89445019230769,6.51670113274633,2.72758327421176e-08,1.55646791118487e-07,8.3513602000788
"214414_x_at",-4.96026827050998,8.53171288461538,-6.5161153424679,2.73348969565459e-08,1.55954044458154e-07,8.34921584991305
"218802_at",1.6809123059867,8.34251288461538,6.51448503871265,2.74999499030546e-08,1.5686576350085e-07,8.34324804810227
"224825_at",1.12071175166297,8.42290538461538,6.51335951133576,2.76144784897598e-08,1.57488987385375e-07,8.3391280942189
"1555858_at",3.3472267405765,5.230565,6.51227682707598,2.77250963306968e-08,1.58089674114698e-07,8.33516503620905
"202538_s_at",1.55956053215078,9.07951076923077,6.51212812025511,2.77403241770824e-08,1.58146317584348e-07,8.33462071506526
"219350_s_at",1.02843798226164,8.85688288461538,6.51187552266356,2.77662097429314e-08,1.58263687015949e-07,8.33369611882922
"202646_s_at",-1.04228627494456,10.9633882692308,-6.51175495654706,2.77785735456702e-08,1.58303954126251e-07,8.33325480566117
"203582_s_at",2.85721647450111,7.69773711538462,6.51159706803681,2.77947729838328e-08,1.58366060146107e-07,8.33267688107683
"225363_at",-1.69357771618625,9.83903365384615,-6.51060579943527,2.78966930667446e-08,1.58916459188189e-07,8.32904854105144
"235920_at",-1.14998414634146,4.88304173076923,-6.51053134713688,2.79043631191636e-08,1.58929845464018e-07,8.32877602567315
"207492_at",1.87378722838137,5.59622461538462,6.50900348619442,2.80622280465952e-08,1.59798501417449e-07,8.32318371708699
"204849_at",1.99557368070953,8.13211673076923,6.50871540672955,2.80920932435451e-08,1.59938079181327e-07,8.32212929804582
"226285_at",1.71290505543238,6.73913884615385,6.50842961554591,2.81217525301734e-08,1.60076431656606e-07,8.32108325934371
"209868_s_at",2.43691920177384,9.62789615384615,6.50817084074902,2.81486350026108e-08,1.60198928068774e-07,8.32013610884568
"209077_at",-1.11986144124168,8.58694596153846,-6.50756210170609,2.82119741201798e-08,1.60528819598501e-07,8.31790805784643
"222600_s_at",1.5522366962306,8.82390711538462,6.50739761667087,2.82291131138634e-08,1.60565174419353e-07,8.31730602852108
"209954_x_at",1.9020966518847,6.30295096153846,6.50666419130045,2.83056609318291e-08,1.60969923665816e-07,8.31462164831956
"244332_at",-1.44565980044346,5.13915557692308,-6.50374930033167,2.86119402964107e-08,1.62649760699273e-07,8.30395329078047
"219390_at",2.08344472283813,7.29246057692308,6.50344424949001,2.86441836094086e-08,1.62802073242744e-07,8.30283684892647
"223414_s_at",1.78403758314856,7.34550865384615,6.50250443725052,2.87437479589229e-08,1.63336880878239e-07,8.29939730726312
"201039_s_at",2.00114971175167,8.15167230769231,6.50103497575552,2.89001157213733e-08,1.64194210145414e-07,8.2940194514669
"200820_at",1.36247011086475,10.9635934615385,6.50016119454997,2.89934980034174e-08,1.64693433324984e-07,8.29082169544788
"213380_x_at",-2.6812633481153,3.22971788461538,-6.49984626636359,2.90272285482121e-08,1.64853687912688e-07,8.28966917156583
"223568_s_at",1.94274246119734,7.63692134615385,6.49959532512311,2.90541337456212e-08,1.6497512590438e-07,8.28875082114552
"226353_at",1.52588973392461,9.11144173076923,6.49903539609441,2.91142573975981e-08,1.65285102857934e-07,8.28670170542005
"239251_at",1.50334250554324,8.69335865384615,6.49889474745077,2.91293793492514e-08,1.65339530552952e-07,8.2861869907379
"227936_at",2.39729725055432,6.32623576923077,6.49879454160591,2.9140157837991e-08,1.65369288581745e-07,8.28582028035695
"233841_s_at",1.81147348115299,6.10884807692308,6.49676728375677,2.93590727531758e-08,1.66548344161721e-07,8.27840151640119
"218491_s_at",-1.37737523281597,7.90310442307692,-6.49636559145968,2.94026440406409e-08,1.66763847622188e-07,8.27693155005545
"206074_s_at",1.90655272727273,8.60029076923077,6.49558274857023,2.94877438152987e-08,1.67214762907065e-07,8.27406681632348
"240324_at",-1.62003246119734,3.80008307692308,-6.49500270145278,2.95509568078917e-08,1.67509626702495e-07,8.27194421689285
"228817_at",-1.4846411308204,6.06388211538462,-6.49373345337692,2.96897499502128e-08,1.68232530398845e-07,8.26729965608491
"209316_s_at",1.89391798226164,8.65252057692308,6.49360382369452,2.97039615720556e-08,1.68281138638729e-07,8.26682530753724
"212707_s_at",-1.5488999113082,6.56669653846154,-6.49241120359564,2.98350301157825e-08,1.68955635415229e-07,8.26246124978061
"224691_at",1.04172252771619,11.0118726923077,6.49236620220375,2.98399870267716e-08,1.68955635415229e-07,8.26229658153424
"1570248_at",1.27171649667406,4.710635,6.49086907248438,3.00053650081648e-08,1.69859819762916e-07,8.25681838270901
"1555778_a_at",3.45773700665188,10.7561817307692,6.49042410091965,3.00546939954492e-08,1.70082109297826e-07,8.25519019821413
"227322_s_at",1.49609968957872,9.55636615384615,6.49041215895784,3.00560189797886e-08,1.70082109297826e-07,8.25514650184169
"234311_s_at",1.46048059866962,8.22092096153846,6.49020311278654,3.00792225019599e-08,1.70181176856259e-07,8.25438159045448
"228831_s_at",-2.26301088691796,4.9799275,-6.48948476762755,3.01590929581383e-08,1.70600754390923e-07,8.25175314646168
"1558249_s_at",1.77640829268293,7.51309961538462,6.4874153748258,3.03903658937716e-08,1.7187644838028e-07,8.24418135917152
"225848_at",1.72058713968958,6.69415769230769,6.48668318916581,3.04726168878101e-08,1.72283110761877e-07,8.24150239729162
"212248_at",1.58456155210643,10.4447003846154,6.48667263301937,3.0473804347262e-08,1.72283110761877e-07,8.2414637741119
"216231_s_at",1.64451574279379,14.6067192307692,6.48624093462576,3.05224055811244e-08,1.72525226475862e-07,8.23988426751324
"209476_at",1.14213745011087,10.8251232692308,6.486133404346,3.05345235135574e-08,1.72561070927072e-07,8.23949083537944
"208817_at",1.88278915742794,8.61114865384615,6.48484673151194,3.06798954141418e-08,1.73349823284785e-07,8.23478320763984
"222496_s_at",2.28885272727273,8.40622961538462,6.484670225246,3.06998913327644e-08,1.73397211908427e-07,8.23413742140635
"223360_at",3.11613359201774,5.24507057692308,6.48197493062147,3.10068530283421e-08,1.75031693219135e-07,8.22427634272715
"238122_at",1.2876255210643,6.15155865384615,6.48161856038567,3.10476676934289e-08,1.75228977329643e-07,8.22297255030768
"203605_at",1.6666333481153,9.02715538461539,6.48116044422133,3.1100213891837e-08,1.75476967080632e-07,8.22129652851497
"203117_s_at",-1.47052095343681,6.60105442307692,-6.48113307849656,3.11033555616091e-08,1.75476967080632e-07,8.22119641119348
"217734_s_at",-1.29160811529933,8.76182576923077,-6.48063788730803,3.11602597345022e-08,1.75764810998638e-07,8.21938476552195
"201095_at",1.97635809312638,8.44755961538462,6.47816316991234,3.14461974426581e-08,1.77277270466979e-07,8.21033129558658
"236429_at",1.80749053215078,7.78262403846154,6.47769262122858,3.15008615639686e-08,1.77551931603855e-07,8.20860989008495
"204866_at",1.74883062084257,8.2787175,6.4770025761116,3.15811961792408e-08,1.77971151379449e-07,8.20608552691352
"226597_at",-2.998884345898,3.01316230769231,-6.47694264214565,3.15881832861852e-08,1.77976951963072e-07,8.2058662743899
"203967_at",2.69450478935698,5.02620884615385,6.47491326673688,3.18256797657409e-08,1.79247460716813e-07,8.19844247435434
"221059_s_at",2.14699758314856,10.0612686538462,6.47258700241593,3.21001114894264e-08,1.80759025546397e-07,8.18993291999152
"223032_x_at",1.1426645232816,10.2621088461538,6.47247281103481,3.21136433379559e-08,1.80801143504477e-07,8.18951521272236
"224387_at",1.66571476718404,6.02431384615385,6.47210431637677,3.21573492993489e-08,1.80978993146091e-07,8.1881672803259
"210513_s_at",2.61672035476719,6.69988153846154,6.47179521106753,3.2194057011054e-08,1.81151453209873e-07,8.18703659732672
"225479_at",1.32900277161863,9.62754211538462,6.47152621237268,3.22260358649433e-08,1.81297244706865e-07,8.18605262604864
"208004_at",-2.3940010421286,2.64916134615385,-6.47069282763653,3.2325310697959e-08,1.81821503762028e-07,8.18300421385468
"226128_at",1.38272082039911,10.8036367307692,6.4703657493568,3.2364356318395e-08,1.82006855478052e-07,8.18180781625373
"218350_s_at",1.65455682926829,9.77399442307692,6.46933083101093,3.24882117589725e-08,1.82668991130394e-07,8.17802230241063
"226601_at",1.31256159645233,8.02899615384615,6.46890735143711,3.2539028452182e-08,1.82920285463311e-07,8.17647332251706
"231274_s_at",4.30729388026608,6.49183192307692,6.46846537783137,3.25921488960492e-08,1.83184433484793e-07,8.17485670821646
"210649_s_at",1.61001465631929,8.57860826923077,6.46787799575348,3.2662879676339e-08,1.8352582238785e-07,8.17270824992551
"207338_s_at",1.47459654101996,6.50978538461538,6.46785894863785,3.26651758322298e-08,1.8352582238785e-07,8.17263858195057
"229649_at",-1.71754962305987,2.8813,-6.46776440619688,3.26765754348194e-08,1.83555347492358e-07,8.17229277767805
"220757_s_at",-1.1796689135255,6.14082461538462,-6.46762424720132,3.26934826228246e-08,1.8361579364385e-07,8.17178012451371
"234710_s_at",1.84437594235033,6.42779403846154,6.46740029584273,3.27205156699018e-08,1.83733076053943e-07,8.17096099041477
"203447_at",1.45997702882484,8.47335846153846,6.46715455572017,3.2750204467277e-08,1.83865224215554e-07,8.17006216443565
"218318_s_at",1.51965784922395,3.63070903846154,6.46707340993457,3.27600138942221e-08,1.83885737516365e-07,8.16976536416582
"207551_s_at",1.05870470066519,8.17866884615385,6.46698564746824,3.27706264852073e-08,1.83910750515235e-07,8.16944436307418
"225373_at",-1.7133622172949,7.64947615384615,-6.46650766869093,3.28284857935394e-08,1.84200855768295e-07,8.16769611046567
